Date,Price
9/21/2007,1.1536
9/20/2007,1.1578
9/19/2007,1.1673
9/18/2007,1.1726
9/17/2007,1.1993
9/14/2007,1.1887
9/13/2007,1.193
9/12/2007,1.1879
9/11/2007,1.198
9/10/2007,1.2117
9/7/2007,1.2103
9/6/2007,1.2059
9/5/2007,1.2161
9/4/2007,1.213
9/3/2007,1.2157
8/31/2007,1.2228
8/30/2007,1.226
8/29/2007,1.2142
8/28/2007,1.2288
8/27/2007,1.2073
8/24/2007,1.2087
8/23/2007,1.2188
8/22/2007,1.2355
8/21/2007,1.2477
8/20/2007,1.2406
8/17/2007,1.2527
8/16/2007,1.2565
8/15/2007,1.2212
8/14/2007,1.1984
8/13/2007,1.188
8/10/2007,1.1848
8/9/2007,1.1771
8/8/2007,1.1595
8/7/2007,1.1686
8/6/2007,1.1652
8/3/2007,1.1702
8/2/2007,1.1666
8/1/2007,1.1692
7/31/2007,1.1751
7/30/2007,1.1677
7/27/2007,1.1747
7/26/2007,1.1498
7/25/2007,1.1309
7/24/2007,1.1345
7/23/2007,1.1317
7/20/2007,1.1367
7/19/2007,1.1367
7/18/2007,1.1393
7/17/2007,1.1452
7/16/2007,1.1473
7/13/2007,1.1471
7/12/2007,1.1536
7/11/2007,1.1585
7/10/2007,1.161
7/9/2007,1.1626
7/6/2007,1.1652
7/5/2007,1.1683
7/4/2007,1.1658
7/3/2007,1.1705
7/2/2007,1.1641
6/29/2007,1.1782
6/28/2007,1.181
6/27/2007,1.193
6/26/2007,1.1826
6/25/2007,1.1805
6/22/2007,1.179
6/21/2007,1.1803
6/20/2007,1.185
6/19/2007,1.1814
6/18/2007,1.1862
6/15/2007,1.1869
6/14/2007,1.1965
6/13/2007,1.1902
6/12/2007,1.1906
6/11/2007,1.1856
6/8/2007,1.1831
6/7/2007,1.1913
6/6/2007,1.1881
6/5/2007,1.1942
6/4/2007,1.1985
6/1/2007,1.201
5/31/2007,1.2083
5/30/2007,1.214
5/29/2007,1.2217
5/28/2007,1.2202
5/25/2007,1.2235
5/24/2007,1.2218
5/23/2007,1.2144
5/22/2007,1.2204
5/21/2007,1.2174
5/18/2007,1.2156
5/17/2007,1.2139
5/16/2007,1.2132
5/15/2007,1.1999
5/14/2007,1.2017
5/11/2007,1.2008
5/10/2007,1.2131
5/9/2007,1.2082
5/8/2007,1.2064
5/7/2007,1.2121
5/4/2007,1.2151
5/3/2007,1.2141
5/2/2007,1.2126
5/1/2007,1.2083
4/30/2007,1.2041
4/27/2007,1.2049
4/26/2007,1.2101
4/25/2007,1.1963
4/24/2007,1.2083
4/23/2007,1.2016
4/20/2007,1.194
4/19/2007,1.1972
4/18/2007,1.1926
4/17/2007,1.1951
4/16/2007,1.2007
4/13/2007,1.2
4/12/2007,1.2064
4/11/2007,1.2128
4/10/2007,1.2097
4/9/2007,1.2243
4/6/2007,1.2248
4/5/2007,1.2209
4/4/2007,1.2216
4/3/2007,1.2296
4/2/2007,1.2242
3/30/2007,1.2368
3/29/2007,1.2396
3/28/2007,1.2423
3/27/2007,1.237
3/26/2007,1.2349
3/23/2007,1.2414
3/22/2007,1.2402
3/21/2007,1.2378
3/20/2007,1.2451
3/19/2007,1.249
3/16/2007,1.2567
3/15/2007,1.2671
3/14/2007,1.2713
3/13/2007,1.2824
3/12/2007,1.2725
3/9/2007,1.2824
3/8/2007,1.287
3/7/2007,1.2868
3/6/2007,1.2904
3/5/2007,1.2974
3/2/2007,1.2794
3/1/2007,1.2734
2/28/2007,1.2691
2/27/2007,1.2692
2/26/2007,1.2594
2/23/2007,1.2626
2/22/2007,1.2679
2/21/2007,1.2639
2/20/2007,1.2722
2/19/2007,1.2702
2/16/2007,1.2708
2/15/2007,1.2741
2/14/2007,1.2755
2/13/2007,1.2831
2/12/2007,1.2954
2/9/2007,1.2868
2/8/2007,1.2792
2/7/2007,1.2848
2/6/2007,1.2858
2/5/2007,1.2889
2/2/2007,1.2904
2/1/2007,1.2917
1/31/2007,1.2877
1/30/2007,1.2945
1/29/2007,1.296
1/26/2007,1.2925
1/25/2007,1.2934
1/24/2007,1.2784
1/23/2007,1.262
1/22/2007,1.2688
1/19/2007,1.2656
1/18/2007,1.2681
1/17/2007,1.2712
1/16/2007,1.2773
1/15/2007,1.2754
1/12/2007,1.2765
1/11/2007,1.28
1/10/2007,1.287
1/9/2007,1.2807
1/8/2007,1.2822
1/5/2007,1.2833
1/4/2007,1.2751
1/3/2007,1.2639
1/2/2007,1.2565
1/1/2007,1.2664
12/29/2006,1.2668
12/28/2006,1.2658
12/27/2006,1.2746
12/26/2006,1.2799
12/25/2006,1.2741
12/22/2006,1.2752
12/21/2006,1.2741
12/20/2006,1.2729
12/19/2006,1.2763
12/18/2006,1.2819
12/15/2006,1.2793
12/14/2006,1.2773
12/13/2006,1.2722
12/12/2006,1.2717
12/11/2006,1.2748
12/8/2006,1.2727
12/7/2006,1.2673
12/6/2006,1.2746
12/5/2006,1.2712
12/4/2006,1.2671
12/1/2006,1.2679
11/30/2006,1.2681
11/29/2006,1.2767
11/28/2006,1.2754
11/27/2006,1.2834
11/24/2006,1.2843
11/23/2006,1.2917
11/22/2006,1.2887
11/21/2006,1.2965
11/20/2006,1.2982
11/17/2006,1.3004
11/16/2006,1.3042
11/15/2006,1.3064
11/14/2006,1.3068
11/13/2006,1.3114
11/10/2006,1.3028
11/9/2006,1.3016
11/8/2006,1.2973
11/7/2006,1.2935
11/6/2006,1.2961
11/3/2006,1.2988
11/2/2006,1.2914
11/1/2006,1.2904
10/31/2006,1.2916
10/30/2006,1.2994
10/27/2006,1.3016
10/26/2006,1.3087
10/25/2006,1.3139
10/24/2006,1.3188
10/23/2006,1.3213
10/20/2006,1.3184
10/19/2006,1.3169
10/18/2006,1.3236
10/17/2006,1.3277
10/16/2006,1.3268
10/13/2006,1.3315
10/12/2006,1.3313
10/11/2006,1.3466
10/10/2006,1.345
10/9/2006,1.3434
10/6/2006,1.3464
10/5/2006,1.3405
10/4/2006,1.3405
10/3/2006,1.3459
10/2/2006,1.3357
9/29/2006,1.3398
9/28/2006,1.3356
9/27/2006,1.3313
9/26/2006,1.3293
9/25/2006,1.3262
9/22/2006,1.3336
9/21/2006,1.3215
9/20/2006,1.3289
9/19/2006,1.3314
9/18/2006,1.3235
9/15/2006,1.3285
9/14/2006,1.3254
9/13/2006,1.3279
9/12/2006,1.3317
9/11/2006,1.3321
9/8/2006,1.3251
9/7/2006,1.3186
9/6/2006,1.3054
9/5/2006,1.2969
9/4/2006,1.2973
9/1/2006,1.3038
8/31/2006,1.309
8/30/2006,1.3102
8/29/2006,1.3087
8/28/2006,1.3182
8/25/2006,1.321
8/24/2006,1.3136
8/23/2006,1.311
8/22/2006,1.3108
8/21/2006,1.3106
8/18/2006,1.3184
8/17/2006,1.3123
8/16/2006,1.3019
8/15/2006,1.3066
8/14/2006,1.3158
8/11/2006,1.3053
8/10/2006,1.3028
8/9/2006,1.3075
8/8/2006,1.3148
8/7/2006,1.3102
8/4/2006,1.3061
8/3/2006,1.3146
8/2/2006,1.3085
8/1/2006,1.3054
7/31/2006,1.3051
7/28/2006,1.302
7/27/2006,1.3108
7/26/2006,1.3129
7/25/2006,1.3274
7/24/2006,1.3255
7/21/2006,1.329
7/20/2006,1.3318
7/19/2006,1.3333
7/18/2006,1.34
7/17/2006,1.3377
7/14/2006,1.3273
7/13/2006,1.326
7/12/2006,1.3302
7/11/2006,1.3279
7/10/2006,1.3388
7/7/2006,1.3295
7/6/2006,1.3397
7/5/2006,1.3481
7/4/2006,1.3432
7/3/2006,1.3464
6/30/2006,1.3472
6/29/2006,1.3546
6/28/2006,1.3712
6/27/2006,1.3649
6/26/2006,1.3657
6/23/2006,1.3663
6/22/2006,1.363
6/21/2006,1.3517
6/20/2006,1.3555
6/19/2006,1.3578
6/16/2006,1.3548
6/15/2006,1.347
6/14/2006,1.3571
6/13/2006,1.3552
6/12/2006,1.3403
6/9/2006,1.3363
6/8/2006,1.3478
6/7/2006,1.35
6/6/2006,1.3502
6/5/2006,1.3367
6/2/2006,1.3303
6/1/2006,1.3392
5/31/2006,1.3293
5/30/2006,1.3117
5/29/2006,1.3183
5/26/2006,1.3198
5/25/2006,1.3144
5/24/2006,1.3297
5/23/2006,1.33
5/22/2006,1.3251
5/19/2006,1.3188
5/18/2006,1.3064
5/17/2006,1.3197
5/16/2006,1.3034
5/15/2006,1.3136
5/12/2006,1.2948
5/11/2006,1.2887
5/10/2006,1.2913
5/9/2006,1.2921
5/8/2006,1.3007
5/5/2006,1.2955
5/4/2006,1.2969
5/3/2006,1.2974
5/2/2006,1.3129
5/1/2006,1.3165
4/28/2006,1.3198
4/27/2006,1.3215
4/26/2006,1.3289
4/25/2006,1.3405
4/24/2006,1.3439
4/21/2006,1.3485
4/20/2006,1.3538
4/19/2006,1.3384
4/18/2006,1.3464
4/17/2006,1.356
4/14/2006,1.3772
4/13/2006,1.3743
4/12/2006,1.366
4/11/2006,1.3634
4/10/2006,1.37
4/7/2006,1.3778
4/6/2006,1.3683
4/5/2006,1.3733
4/4/2006,1.3882
4/3/2006,1.3973
3/31/2006,1.3955
3/30/2006,1.3991
3/29/2006,1.4131
3/28/2006,1.4189
3/27/2006,1.4177
3/24/2006,1.4097
3/23/2006,1.3997
3/22/2006,1.3903
3/21/2006,1.396
3/20/2006,1.3884
3/17/2006,1.3746
3/16/2006,1.3552
3/15/2006,1.3529
3/14/2006,1.3564
3/13/2006,1.3607
3/10/2006,1.3666
3/9/2006,1.3617
3/8/2006,1.3621
3/7/2006,1.3636
3/6/2006,1.3509
3/3/2006,1.3419
3/2/2006,1.3357
3/1/2006,1.343
2/28/2006,1.3466
2/27/2006,1.3567
2/24/2006,1.3518
2/23/2006,1.3535
2/22/2006,1.3582
2/21/2006,1.3535
2/20/2006,1.3491
2/17/2006,1.3527
2/16/2006,1.3537
2/15/2006,1.3552
2/14/2006,1.3479
2/13/2006,1.3562
2/10/2006,1.3562
2/9/2006,1.3515
2/8/2006,1.3531
2/7/2006,1.3516
2/6/2006,1.3479
2/3/2006,1.335
2/2/2006,1.3276
2/1/2006,1.3287
1/31/2006,1.318
1/30/2006,1.336
1/27/2006,1.3337
1/26/2006,1.3298
1/25/2006,1.3276
1/24/2006,1.3297
1/23/2006,1.3268
1/20/2006,1.3371
1/19/2006,1.3384
1/18/2006,1.3377
1/17/2006,1.3296
1/16/2006,1.3251
1/13/2006,1.3247
1/12/2006,1.3331
1/11/2006,1.3243
1/10/2006,1.3352
1/9/2006,1.3257
1/6/2006,1.326
1/5/2006,1.338
1/4/2006,1.338
1/3/2006,1.3518
1/2/2006,1.3639
12/30/2005,1.3632
12/29/2005,1.365
12/28/2005,1.372
12/27/2005,1.3803
12/26/2005,1.3682
12/23/2005,1.3725
12/22/2005,1.3666
12/21/2005,1.363
12/20/2005,1.3619
12/19/2005,1.3508
12/16/2005,1.3428
12/15/2005,1.3365
12/14/2005,1.3246
12/13/2005,1.3258
12/12/2005,1.3245
12/9/2005,1.3317
12/8/2005,1.3339
12/7/2005,1.3374
12/6/2005,1.3273
12/5/2005,1.3313
12/2/2005,1.3357
12/1/2005,1.3485
11/30/2005,1.3544
11/29/2005,1.3546
11/28/2005,1.3479
11/25/2005,1.359
11/24/2005,1.3535
11/23/2005,1.3557
11/22/2005,1.356
11/21/2005,1.3575
11/18/2005,1.3632
11/17/2005,1.3619
11/16/2005,1.3672
11/15/2005,1.364
11/14/2005,1.3741
11/11/2005,1.3645
11/10/2005,1.371
11/9/2005,1.3573
11/8/2005,1.3609
11/7/2005,1.3643
11/4/2005,1.3639
11/3/2005,1.3523
11/2/2005,1.3462
11/1/2005,1.3431
10/31/2005,1.3361
10/28/2005,1.3344
10/27/2005,1.3213
10/26/2005,1.3251
10/25/2005,1.3222
10/24/2005,1.3306
10/21/2005,1.335
10/20/2005,1.329
10/19/2005,1.3308
10/18/2005,1.3379
10/17/2005,1.3337
10/14/2005,1.3287
10/13/2005,1.3323
10/12/2005,1.3247
10/11/2005,1.3289
10/10/2005,1.3171
10/7/2005,1.3212
10/6/2005,1.3176
10/5/2005,1.3224
10/4/2005,1.3108
10/3/2005,1.3095
9/30/2005,1.3131
9/29/2005,1.3167
9/28/2005,1.3177
9/27/2005,1.3226
9/26/2005,1.3215
9/23/2005,1.3193
9/22/2005,1.3117
9/21/2005,1.2965
9/20/2005,1.3052
9/19/2005,1.3041
9/16/2005,1.3041
9/15/2005,1.3035
9/14/2005,1.2965
9/13/2005,1.3003
9/12/2005,1.3008
9/9/2005,1.2904
9/8/2005,1.294
9/7/2005,1.3049
9/6/2005,1.3024
9/5/2005,1.3027
9/2/2005,1.3059
9/1/2005,1.3115
8/31/2005,1.3245
8/30/2005,1.3357
8/29/2005,1.3308
8/26/2005,1.3218
8/25/2005,1.3171
8/24/2005,1.3245
8/23/2005,1.3243
8/22/2005,1.3247
8/19/2005,1.3306
8/18/2005,1.3279
8/17/2005,1.315
8/16/2005,1.2998
8/15/2005,1.3001
8/12/2005,1.2954
8/11/2005,1.291
8/10/2005,1.3071
8/9/2005,1.3131
8/8/2005,1.3091
8/5/2005,1.3016
8/4/2005,1.2948
8/3/2005,1.2959
8/2/2005,1.3068
8/1/2005,1.3136
7/29/2005,1.3216
7/28/2005,1.3163
7/27/2005,1.3207
7/26/2005,1.3199
7/25/2005,1.311
7/22/2005,1.3034
7/21/2005,1.306
7/20/2005,1.3234
7/19/2005,1.3323
7/18/2005,1.3265
7/15/2005,1.3357
7/14/2005,1.3308
7/13/2005,1.3329
7/12/2005,1.3205
7/11/2005,1.3376
7/8/2005,1.3459
7/7/2005,1.3521
7/6/2005,1.3512
7/5/2005,1.3489
7/4/2005,1.3343
7/1/2005,1.33
6/30/2005,1.3114
6/29/2005,1.3121
6/28/2005,1.311
6/27/2005,1.2996
6/24/2005,1.2991
6/23/2005,1.2966
6/22/2005,1.2841
6/21/2005,1.2816
6/20/2005,1.2893
6/17/2005,1.2858
6/16/2005,1.2933
6/15/2005,1.2991
6/14/2005,1.3106
6/13/2005,1.3133
6/10/2005,1.3135
6/9/2005,1.3025
6/8/2005,1.306
6/7/2005,1.3009
6/6/2005,1.3073
6/3/2005,1.3228
6/2/2005,1.326
6/1/2005,1.3335
5/31/2005,1.3232
5/30/2005,1.3146
5/27/2005,1.3098
5/26/2005,1.3179
5/25/2005,1.3119
5/24/2005,1.3114
5/23/2005,1.3164
5/20/2005,1.3224
5/19/2005,1.319
5/18/2005,1.3139
5/17/2005,1.3245
5/16/2005,1.3232
5/13/2005,1.3163
5/12/2005,1.3073
5/11/2005,1.2915
5/10/2005,1.2872
5/9/2005,1.2935
5/6/2005,1.2904
5/5/2005,1.2803
5/4/2005,1.2807
5/3/2005,1.2917
5/2/2005,1.2823
4/29/2005,1.2804
4/28/2005,1.2839
4/27/2005,1.2877
4/26/2005,1.2868
4/25/2005,1.2819
4/22/2005,1.2801
4/21/2005,1.2877
4/20/2005,1.2893
4/19/2005,1.2959
4/18/2005,1.3013
4/15/2005,1.3019
4/14/2005,1.299
4/13/2005,1.2858
4/12/2005,1.29
4/11/2005,1.2893
4/8/2005,1.2946
4/7/2005,1.3053
4/6/2005,1.3087
4/5/2005,1.3018
4/4/2005,1.3027
4/1/2005,1.2969
3/31/2005,1.2948
3/30/2005,1.2975
3/29/2005,1.298
3/28/2005,1.3003
3/25/2005,1.2956
3/24/2005,1.2959
3/23/2005,1.2959
3/22/2005,1.2776
3/21/2005,1.2729
3/18/2005,1.2581
3/17/2005,1.261
3/16/2005,1.26
3/15/2005,1.2651
3/14/2005,1.2702
3/11/2005,1.2625
3/10/2005,1.2633
3/9/2005,1.2605
3/8/2005,1.2532
3/7/2005,1.2615
3/4/2005,1.2646
3/3/2005,1.2774
3/2/2005,1.2767
3/1/2005,1.271
2/28/2005,1.2619
2/25/2005,1.2711
2/24/2005,1.2711
2/23/2005,1.2715
2/22/2005,1.2595
2/21/2005,1.267
2/18/2005,1.2687
2/17/2005,1.2695
2/16/2005,1.2743
2/15/2005,1.2701
2/14/2005,1.2688
2/11/2005,1.2725
2/10/2005,1.2772
2/9/2005,1.2978
2/8/2005,1.3047
2/7/2005,1.303
2/4/2005,1.2981
2/3/2005,1.2973
2/2/2005,1.2853
2/1/2005,1.2906
1/31/2005,1.2901
1/28/2005,1.2906
1/27/2005,1.2874
1/26/2005,1.2906
1/25/2005,1.3073
1/24/2005,1.299
1/21/2005,1.2991
1/20/2005,1.3186
1/19/2005,1.3167
1/18/2005,1.3237
1/17/2005,1.3186
1/14/2005,1.3179
1/13/2005,1.3058
1/12/2005,1.303
1/11/2005,1.3117
1/10/2005,1.3175
1/7/2005,1.3209
1/6/2005,1.3152
1/5/2005,1.3085
1/4/2005,1.3033
1/3/2005,1.286
12/31/2004,1.2779
12/30/2004,1.2824
12/29/2004,1.2919
12/28/2004,1.2841
12/27/2004,1.2859
12/24/2004,1.3008
12/23/2004,1.3042
12/22/2004,1.3095
12/21/2004,1.3073
12/20/2004,1.3094
12/17/2004,1.3095
12/16/2004,1.3211
12/15/2004,1.3095
12/14/2004,1.3214
12/13/2004,1.3178
12/10/2004,1.3304
12/9/2004,1.3247
12/8/2004,1.3186
12/7/2004,1.2912
12/6/2004,1.2938
12/3/2004,1.2792
12/2/2004,1.2916
12/1/2004,1.2872
11/30/2004,1.2954
11/29/2004,1.2765
11/26/2004,1.2646
11/25/2004,1.264
11/24/2004,1.2702
11/23/2004,1.2721
11/22/2004,1.2782
11/19/2004,1.2765
11/18/2004,1.2853
11/17/2004,1.2789
11/16/2004,1.2944
11/15/2004,1.2937
11/12/2004,1.2993
11/11/2004,1.3087
11/10/2004,1.3165
11/9/2004,1.3144
11/8/2004,1.3197
11/5/2004,1.3108
11/4/2004,1.3203
11/3/2004,1.323
11/2/2004,1.3377
11/1/2004,1.3395
10/29/2004,1.3357
10/28/2004,1.3403
10/27/2004,1.344
10/26/2004,1.3407
10/25/2004,1.3381
10/22/2004,1.3525
10/21/2004,1.3572
10/20/2004,1.3613
10/19/2004,1.3767
10/18/2004,1.379
10/15/2004,1.3714
10/14/2004,1.3724
10/13/2004,1.3792
10/12/2004,1.3685
10/11/2004,1.3639
10/8/2004,1.3609
10/7/2004,1.3741
10/6/2004,1.3819
10/5/2004,1.3815
10/4/2004,1.3855
10/1/2004,1.376
9/30/2004,1.375
9/29/2004,1.395
9/28/2004,1.3927
9/27/2004,1.4009
9/24/2004,1.4003
9/23/2004,1.4013
9/22/2004,1.4139
9/21/2004,1.4208
9/20/2004,1.427
9/17/2004,1.4311
9/16/2004,1.4311
9/15/2004,1.4375
9/14/2004,1.4239
9/13/2004,1.435
9/10/2004,1.4383
9/9/2004,1.4529
9/8/2004,1.435
9/7/2004,1.44
9/6/2004,1.4452
9/3/2004,1.4463
9/2/2004,1.4361
9/1/2004,1.4244
8/31/2004,1.4191
8/30/2004,1.4301
8/27/2004,1.4206
8/26/2004,1.4216
8/25/2004,1.4175
8/24/2004,1.4191
8/23/2004,1.4021
8/20/2004,1.3811
8/19/2004,1.3786
8/18/2004,1.3967
8/17/2004,1.3965
8/16/2004,1.3925
8/13/2004,1.3954
8/12/2004,1.3999
8/11/2004,1.3985
8/10/2004,1.4027
8/9/2004,1.3979
8/6/2004,1.4013
8/5/2004,1.4224
8/4/2004,1.4177
8/3/2004,1.4157
8/2/2004,1.423
7/30/2004,1.4232
7/29/2004,1.432
7/28/2004,1.4332
7/27/2004,1.4291
7/26/2004,1.4099
7/23/2004,1.4099
7/22/2004,1.3987
7/21/2004,1.3977
7/20/2004,1.3737
7/19/2004,1.3652
7/16/2004,1.367
7/15/2004,1.384
7/14/2004,1.3815
7/13/2004,1.3796
7/12/2004,1.3754
7/9/2004,1.3849
7/8/2004,1.3878
7/7/2004,1.3828
7/6/2004,1.4018
7/5/2004,1.4046
7/2/2004,1.4026
7/1/2004,1.4198
6/30/2004,1.4318
6/29/2004,1.4473
6/28/2004,1.4287
6/25/2004,1.4278
6/24/2004,1.4278
6/23/2004,1.4545
6/22/2004,1.4546
6/21/2004,1.4486
6/18/2004,1.4515
6/17/2004,1.4727
6/16/2004,1.4515
6/15/2004,1.4346
6/14/2004,1.4548
6/11/2004,1.4419
6/10/2004,1.4352
6/9/2004,1.4506
6/8/2004,1.4285
6/7/2004,1.4157
6/4/2004,1.4371
6/3/2004,1.4536
6/2/2004,1.4358
6/1/2004,1.4149
5/31/2004,1.3983
5/28/2004,1.4001
5/27/2004,1.3915
5/26/2004,1.4127
5/25/2004,1.4112
5/24/2004,1.4342
5/21/2004,1.4295
5/20/2004,1.4365
5/19/2004,1.4369
5/18/2004,1.4546
5/17/2004,1.457
5/14/2004,1.4458
5/13/2004,1.4531
5/12/2004,1.4309
5/11/2004,1.4324
5/10/2004,1.4371
5/7/2004,1.4234
5/6/2004,1.3851
5/5/2004,1.3668
5/4/2004,1.3701
5/3/2004,1.3884
4/30/2004,1.3874
4/29/2004,1.386
4/28/2004,1.3836
4/27/2004,1.3586
4/26/2004,1.3626
4/23/2004,1.3612
4/22/2004,1.3605
4/21/2004,1.3701
4/20/2004,1.367
4/19/2004,1.3413
4/16/2004,1.3441
4/15/2004,1.3491
4/14/2004,1.3625
4/13/2004,1.3276
4/12/2004,1.3038
4/9/2004,1.309
4/8/2004,1.3115
4/7/2004,1.3062
4/6/2004,1.3127
4/5/2004,1.3273
4/2/2004,1.3188
4/1/2004,1.3028
3/31/2004,1.3051
3/30/2004,1.3273
3/29/2004,1.3371
3/26/2004,1.3388
3/25/2004,1.3552
3/24/2004,1.3435
3/23/2004,1.3298
3/22/2004,1.3273
3/19/2004,1.3357
3/18/2004,1.3296
3/17/2004,1.3495
3/16/2004,1.3487
3/15/2004,1.3557
3/12/2004,1.3655
3/11/2004,1.3512
3/10/2004,1.34
3/9/2004,1.3186
3/8/2004,1.3186
3/5/2004,1.3148
3/4/2004,1.3327
3/3/2004,1.3323
3/2/2004,1.3095
3/1/2004,1.2963
2/27/2004,1.2924
2/26/2004,1.2963
2/25/2004,1.2961
2/24/2004,1.2798
2/23/2004,1.2963
2/20/2004,1.2983
2/19/2004,1.264
2/18/2004,1.267
2/17/2004,1.2521
2/16/2004,1.2619
2/13/2004,1.2664
2/12/2004,1.2678
2/11/2004,1.267
2/10/2004,1.283
2/9/2004,1.2873
2/6/2004,1.298
2/5/2004,1.3133
2/4/2004,1.3127
2/3/2004,1.3076
2/2/2004,1.3183
1/30/2004,1.3092
1/29/2004,1.3135
1/28/2004,1.2948
1/27/2004,1.2839
1/26/2004,1.299
1/23/2004,1.2944
1/22/2004,1.2851
1/21/2004,1.2937
1/20/2004,1.3013
1/19/2004,1.3241
1/16/2004,1.3087
1/15/2004,1.2971
1/14/2004,1.2927
1/13/2004,1.2846
1/12/2004,1.2876
1/9/2004,1.2874
1/8/2004,1.2899
1/7/2004,1.303
1/6/2004,1.3013
1/5/2004,1.302
1/2/2004,1.3182
1/1/2004,1.3312
12/31/2003,1.33
12/30/2003,1.335
12/29/2003,1.3453
12/26/2003,1.3498
12/25/2003,1.347
12/24/2003,1.3481
12/23/2003,1.3579
12/22/2003,1.3638
12/19/2003,1.356
12/18/2003,1.3485
12/17/2003,1.3529
12/16/2003,1.3459
12/15/2003,1.3453
12/12/2003,1.3474
12/11/2003,1.3523
12/10/2003,1.3537
12/9/2003,1.3487
12/8/2003,1.3509
12/5/2003,1.3573
12/4/2003,1.3594
12/3/2003,1.3579
12/2/2003,1.3676
12/1/2003,1.3746
11/28/2003,1.3798
11/27/2003,1.3836
11/26/2003,1.3822
11/25/2003,1.3913
11/24/2003,1.3927
11/21/2003,1.3819
11/20/2003,1.384
